"Gene","Driving_Comparison","LFC"
"ENSRNOG00000016166","THC_O3_vs_VEH",-0.521905901133881
"ENSRNOG00000016181","THC_O3_vs_VEH",2.45968561619255
"ENSRNOG00000016212","THC_O3_vs_VEH",0.488781353868177
"ENSRNOG00000016224","VEH_O3_vs_VEH",0.983714284792473
"ENSRNOG00000016229","THC_O3_vs_VEH",0.748304711942454
"ENSRNOG00000016269","VEH_O3_vs_VEH",0.495246728160508
"ENSRNOG00000016272","THC_O3_vs_VEH",-0.894908138976872
"ENSRNOG00000016294","THC_O3_vs_VEH_O3",1.71808027400512
"ENSRNOG00000016298","THC_O3_vs_VEH",0.806144326183808
"ENSRNOG00000016303","THC_O3_vs_VEH",1.47426296766247
"ENSRNOG00000016327","THC_O3_vs_VEH",-0.851423091953156
"ENSRNOG00000016384","THC_O3_vs_VEH",1.0795867381431
"ENSRNOG00000016387","THC_O3_vs_VEH",-0.757683600222737
"ENSRNOG00000016392","THC_O3_vs_VEH",-0.809538275716324
"ENSRNOG00000016399","THC_O3_vs_VEH",-0.445826797414785
"ENSRNOG00000016411","THC_O3_vs_VEH",-0.67066466933429
"ENSRNOG00000016420","THC_O3_vs_VEH",-0.593713661883267
"ENSRNOG00000016427","THC_O3_vs_VEH",0.472865431382959
"ENSRNOG00000016462","THC_O3_vs_VEH",0.517305829999777
"ENSRNOG00000016507","THC_O3_vs_VEH",-0.824095360783676
"ENSRNOG00000016525","THC_O3_vs_VEH",-0.930048462090328
"ENSRNOG00000016565","THC_O3_vs_VEH",-0.565529225082611
"ENSRNOG00000016576","VEH_O3_vs_VEH",0.676154629350478
"ENSRNOG00000016585","THC_O3_vs_VEH",0.839648261499974
"ENSRNOG00000016591","VEH_O3_vs_VEH",0.58340014654295
"ENSRNOG00000016611","THC_O3_vs_VEH",-0.630728891598077
"ENSRNOG00000016620","VEH_O3_vs_VEH",0.718697929023378
"ENSRNOG00000016629","THC_O3_vs_VEH",0.857011043718286
"ENSRNOG00000016660","THC_O3_vs_VEH",-0.786032856071828
"ENSRNOG00000016679","THC_O3_vs_VEH",1.30906962946793
"ENSRNOG00000016680","THC_O3_vs_VEH",0.937909112440836
"ENSRNOG00000016689","THC_vs_VEH_O3",-0.594831255364938
"ENSRNOG00000016705","THC_O3_vs_VEH",0.672708489082101
"ENSRNOG00000016725","THC_O3_vs_VEH",0.65654403666373
"ENSRNOG00000016779","THC_O3_vs_VEH",1.13039936607583
"ENSRNOG00000016813","THC_O3_vs_VEH",0.890533880119098
"ENSRNOG00000016818","VEH_O3_vs_VEH",1.3303933214933
"ENSRNOG00000016885","THC_O3_vs_VEH",0.542629015506609
"ENSRNOG00000016945","VEH_O3_vs_VEH",-1.59682135603251
"ENSRNOG00000016948","THC_O3_vs_VEH",0.614321909664538
"ENSRNOG00000016952","THC_O3_vs_VEH",-0.662224316695036
"ENSRNOG00000016961","THC_O3_vs_VEH",-0.717233450543608
"ENSRNOG00000016974","THC_O3_vs_VEH",-0.482089368315105
"ENSRNOG00000016976","THC_O3_vs_VEH",1.09119758396585
"ENSRNOG00000016978","VEH_O3_vs_VEH",-1.48765580406238
"ENSRNOG00000016984","THC_O3_vs_VEH",0.751266196392206
"ENSRNOG00000017017","THC_O3_vs_VEH",1.26957772997042
"ENSRNOG00000017057","THC_O3_vs_VEH",0.881398266868062
"ENSRNOG00000017075","THC_O3_vs_VEH",1.45621939983208
"ENSRNOG00000017127","THC_O3_vs_VEH",-0.812326940287286
"ENSRNOG00000017150","THC_O3_vs_VEH",-0.572185830147087
"ENSRNOG00000017154","THC_O3_vs_VEH",1.049469938402
"ENSRNOG00000017158","THC_O3_vs_VEH",0.498258261267317
"ENSRNOG00000017198","THC_O3_vs_VEH",2.00273209716688
"ENSRNOG00000017225","THC_O3_vs_VEH",1.01895560813214
"ENSRNOG00000017230","THC_O3_vs_VEH",1.04225210503142
"ENSRNOG00000017250","VEH_O3_vs_VEH",-0.909613190836549
"ENSRNOG00000017284","THC_O3_vs_VEH",-0.607659361200698
"ENSRNOG00000017295","THC_O3_vs_VEH",-0.475848798092199
"ENSRNOG00000017306","THC_O3_vs_THC",-2.48335753930588
"ENSRNOG00000017340","THC_O3_vs_VEH",-0.463586326101456
"ENSRNOG00000017352","THC_O3_vs_VEH",-0.584283053373544
"ENSRNOG00000017419","THC_O3_vs_VEH",0.666688251537307
"ENSRNOG00000017424","VEH_O3_vs_VEH",2.17762708008555
"ENSRNOG00000017434","THC_O3_vs_VEH",1.92192001876446
"ENSRNOG00000017441","THC_O3_vs_VEH",0.519824799441539
"ENSRNOG00000017446","THC_O3_vs_VEH",-0.6290820062536
"ENSRNOG00000017460","THC_O3_vs_VEH",-0.489432798193058
"ENSRNOG00000017466","THC_O3_vs_VEH",0.675787519843875
"ENSRNOG00000017491","THC_O3_vs_VEH",1.00173931390765
"ENSRNOG00000017494","THC_O3_vs_VEH",-0.270873486271933
"ENSRNOG00000017506","THC_O3_vs_VEH",-0.52764396680895
"ENSRNOG00000017552","THC_O3_vs_VEH",-0.701210746472492
"ENSRNOG00000017571","VEH_O3_vs_VEH",-0.954353192628389
"ENSRNOG00000017637","THC_vs_VEH",-1.3753039078966
"ENSRNOG00000017642","THC_O3_vs_VEH",0.572327684758697
"ENSRNOG00000017660","THC_O3_vs_VEH",1.35800205311279
"ENSRNOG00000017663","THC_O3_vs_VEH",-0.480266555276364
"ENSRNOG00000017669","THC_O3_vs_VEH",0.564230237211757
"ENSRNOG00000017724","THC_O3_vs_VEH",0.231985711481885
"ENSRNOG00000017787","THC_O3_vs_VEH",0.347880468783058
"ENSRNOG00000017801","THC_O3_vs_VEH",-0.616551069952836
"ENSRNOG00000017817","THC_O3_vs_VEH",-0.665869136771463
"ENSRNOG00000017826","THC_O3_vs_VEH",0.650643794357981
"ENSRNOG00000017836","THC_O3_vs_VEH",-0.704436502701754
"ENSRNOG00000017864","THC_O3_vs_VEH",1.3340794756654
"ENSRNOG00000017874","VEH_O3_vs_VEH",-1.42840645098704
"ENSRNOG00000017879","VEH_O3_vs_VEH",0.902187439171165
"ENSRNOG00000017904","THC_O3_vs_VEH",-0.45040131779295
"ENSRNOG00000017914","THC_O3_vs_THC",-0.927407515020897
"ENSRNOG00000017925","THC_O3_vs_VEH",0.943121744586809
"ENSRNOG00000017938","VEH_O3_vs_VEH",0.451986015315974
"ENSRNOG00000017955","THC_O3_vs_VEH",-0.86450354034649
"ENSRNOG00000017959","THC_vs_VEH_O3",3.51614615967147
"ENSRNOG00000017988","VEH_O3_vs_VEH",0.712578417075955
"ENSRNOG00000017990","THC_O3_vs_VEH",0.442784772557186
"ENSRNOG00000018007","THC_O3_vs_VEH",-0.68906139222111
"ENSRNOG00000018011","THC_O3_vs_VEH",0.881705172183181
"ENSRNOG00000018012","THC_O3_vs_VEH",1.38969532478567
"ENSRNOG00000018040","THC_O3_vs_VEH",-0.571427511584852
"ENSRNOG00000018045","THC_O3_vs_THC",-3.50476494220593
"ENSRNOG00000018057","THC_O3_vs_VEH",-0.417586083457345
"ENSRNOG00000018069","THC_O3_vs_VEH",-0.567767546612192
"ENSRNOG00000018095","THC_O3_vs_VEH",-0.325025387776701
"ENSRNOG00000018132","THC_O3_vs_VEH",0.991957426886237
"ENSRNOG00000018181","THC_vs_VEH",-0.160475889100255
"ENSRNOG00000018183","THC_O3_vs_VEH",0.752457932632011
"ENSRNOG00000018207","VEH_O3_vs_VEH",-0.783587021261504
"ENSRNOG00000018212","THC_O3_vs_VEH",-0.542652903083723
"ENSRNOG00000018224","VEH_O3_vs_VEH",-1.03172806082045
"ENSRNOG00000018251","THC_O3_vs_VEH",1.87425650580515
"ENSRNOG00000018266","THC_O3_vs_VEH_O3",1.30971719289531
"ENSRNOG00000018285","VEH_O3_vs_VEH",2.52159776059484
"ENSRNOG00000018289","THC_O3_vs_VEH",-0.556078054638185
"ENSRNOG00000018290","THC_vs_VEH_O3",5.10315705569083
"ENSRNOG00000018317","THC_O3_vs_VEH",1.47468138800611
"ENSRNOG00000018322","VEH_O3_vs_VEH",0.597611010711835
"ENSRNOG00000018326","THC_O3_vs_VEH",-1.03774356034669
"ENSRNOG00000018363","VEH_O3_vs_VEH",0.985344990335572
"ENSRNOG00000018372","THC_O3_vs_VEH",0.719719010566881
"ENSRNOG00000018382","THC_O3_vs_VEH",1.41103276750466
"ENSRNOG00000018387","THC_O3_vs_VEH",0.439150092886979
"ENSRNOG00000018406","THC_O3_vs_VEH",0.499103996932963
"ENSRNOG00000018471","THC_O3_vs_VEH",-0.790624114582755
"ENSRNOG00000018475","VEH_O3_vs_VEH",0.59632228875761
"ENSRNOG00000018477","THC_O3_vs_VEH",1.23347006779483
"ENSRNOG00000018491","THC_O3_vs_VEH",-0.677896320926788
"ENSRNOG00000018510","THC_O3_vs_VEH",-0.330492386695486
"ENSRNOG00000018549","THC_O3_vs_VEH",0.375663153706193
"ENSRNOG00000018552","THC_O3_vs_VEH",-0.462050043122675
"ENSRNOG00000018602","VEH_O3_vs_VEH",1.8578747135196
"ENSRNOG00000018610","THC_O3_vs_VEH",-0.628966959260792
"ENSRNOG00000018615","THC_O3_vs_VEH",-0.84830900851954
"ENSRNOG00000018645","THC_O3_vs_VEH",-0.783377791346746
"ENSRNOG00000018653","THC_O3_vs_VEH",-0.758147545399302
"ENSRNOG00000018671","THC_O3_vs_VEH",-0.651121613987863
"ENSRNOG00000018698","THC_O3_vs_VEH",0.588306142174836
"ENSRNOG00000018706","THC_vs_VEH_O3",4.86136216994834
"ENSRNOG00000018735","THC_vs_VEH",-2.80607609338865
"ENSRNOG00000018760","THC_O3_vs_VEH",1.28412303657402
"ENSRNOG00000018774","THC_O3_vs_VEH",-0.84313828177443
"ENSRNOG00000018781","THC_O3_vs_VEH",-0.435247726207333
"ENSRNOG00000018782","THC_O3_vs_VEH",-0.706798173481669
"ENSRNOG00000018791","THC_O3_vs_VEH",-0.771607027223288
"ENSRNOG00000018795","THC_O3_vs_VEH",-0.885353483080561
"ENSRNOG00000018803","THC_O3_vs_VEH",0.809758531008341
"ENSRNOG00000018829","THC_O3_vs_VEH",-0.928109584313883
"ENSRNOG00000018835","THC_O3_vs_VEH",1.52636049588295
"ENSRNOG00000018839","THC_vs_VEH_O3",1.69919139190169
"ENSRNOG00000018915","THC_O3_vs_VEH",-1.46649043532086
"ENSRNOG00000018916","THC_O3_vs_VEH",-0.79711704066739
"ENSRNOG00000018932","THC_O3_vs_VEH",-0.587725622121378
"ENSRNOG00000018936","THC_O3_vs_VEH",0.816758009449665
"ENSRNOG00000018945","THC_O3_vs_VEH",-0.448201206314737
"ENSRNOG00000018946","THC_O3_vs_VEH",1.01216704138729
"ENSRNOG00000018949","THC_vs_VEH_O3",4.73966689228252
"ENSRNOG00000018962","THC_O3_vs_VEH",-0.599195856519101
"ENSRNOG00000018967","THC_O3_vs_VEH",0.965459594251844
"ENSRNOG00000019007","THC_O3_vs_VEH",-0.669828876253162
"ENSRNOG00000019022","THC_O3_vs_VEH",-0.661781400371722
"ENSRNOG00000019063","THC_O3_vs_VEH",0.457724713788676
"ENSRNOG00000019087","THC_O3_vs_VEH",-0.450692650674506
"ENSRNOG00000019100","VEH_O3_vs_VEH",0.80113864521401
"ENSRNOG00000019109","THC_O3_vs_VEH",-0.403216457166361
"ENSRNOG00000019162","VEH_O3_vs_VEH",-1.82937934705206
"ENSRNOG00000019178","THC_O3_vs_VEH",-0.658934670250788
"ENSRNOG00000019183","THC_vs_VEH",-3.41882302479234
"ENSRNOG00000019189","THC_O3_vs_VEH",0.846357169965054
"ENSRNOG00000019221","THC_O3_vs_VEH",-1.03606220201483
"ENSRNOG00000019236","THC_O3_vs_VEH",-0.389246990954219
"ENSRNOG00000019264","THC_O3_vs_VEH",-0.412192085331066
"ENSRNOG00000019288","THC_O3_vs_VEH",0.733106243387563
"ENSRNOG00000019298","THC_O3_vs_VEH",0.642880831939588
"ENSRNOG00000019352","THC_O3_vs_VEH",-0.570038588725891
"ENSRNOG00000019363","THC_O3_vs_VEH",-0.861902753613916
"ENSRNOG00000019384","THC_O3_vs_VEH",-0.644632132754148
"ENSRNOG00000019430","VEH_O3_vs_VEH",-1.04863842116071
"ENSRNOG00000019442","THC_O3_vs_VEH",-0.889452132748902
"ENSRNOG00000019459","THC_O3_vs_VEH",-0.506757188732117
"ENSRNOG00000019465","THC_O3_vs_VEH",0.383576031017739
"ENSRNOG00000019466","THC_O3_vs_VEH",-0.487292989822117
"ENSRNOG00000019494","THC_O3_vs_VEH",-0.793232739143933
"ENSRNOG00000019511","THC_O3_vs_VEH",-0.588059151441993
"ENSRNOG00000019525","THC_O3_vs_VEH",0.752268874198286
"ENSRNOG00000019549","THC_O3_vs_VEH",0.633137862489167
"ENSRNOG00000019552","THC_O3_vs_VEH",-1.03110274888243
"ENSRNOG00000019572","THC_O3_vs_VEH",-0.745383012463961
"ENSRNOG00000019574","THC_O3_vs_VEH",-0.821181051254247
"ENSRNOG00000019579","THC_O3_vs_VEH",0.589025987915883
"ENSRNOG00000019613","VEH_O3_vs_VEH",2.74583729544776
"ENSRNOG00000019620","THC_O3_vs_VEH",-0.761379865537145
"ENSRNOG00000019622","THC_vs_VEH_O3",0.61115686456882
"ENSRNOG00000019655","THC_O3_vs_VEH",-0.418569377165245
"ENSRNOG00000019666","THC_O3_vs_VEH",-0.557446201295542
"ENSRNOG00000019670","VEH_O3_vs_VEH",0.521934747224707
"ENSRNOG00000019682","THC_O3_vs_VEH",-0.813870401302107
"ENSRNOG00000019702","THC_O3_vs_VEH",-0.777277926174168
"ENSRNOG00000019713","VEH_O3_vs_VEH",0.360169464717318
"ENSRNOG00000019716","VEH_O3_vs_VEH",-2.96670618869501
"ENSRNOG00000019730","VEH_O3_vs_VEH",0.845279408934324
"ENSRNOG00000019742","VEH_O3_vs_VEH",0.527876815068362
"ENSRNOG00000019749","THC_O3_vs_VEH",-0.426370675712974
"ENSRNOG00000019766","THC_O3_vs_VEH",0.860810821585472
"ENSRNOG00000019802","THC_O3_vs_VEH",-0.60621245054779
"ENSRNOG00000019804","THC_O3_vs_VEH",-0.500068907400904
"ENSRNOG00000019813","THC_O3_vs_VEH",-0.465589520012458
"ENSRNOG00000019838","VEH_O3_vs_VEH",-0.653701495544888
"ENSRNOG00000019848","VEH_O3_vs_VEH",-1.08600595119311
"ENSRNOG00000019854","VEH_O3_vs_VEH",-2.12480402355129
"ENSRNOG00000019875","THC_O3_vs_VEH",0.616918063933916
"ENSRNOG00000019894","THC_vs_VEH_O3",3.91677432558698
"ENSRNOG00000019908","THC_O3_vs_VEH",-0.687482729124924
"ENSRNOG00000019922","THC_O3_vs_VEH",-0.588115457845921
"ENSRNOG00000019931","THC_O3_vs_VEH",1.83137801145693
"ENSRNOG00000019932","THC_O3_vs_VEH",0.774852885876713
"ENSRNOG00000019936","THC_O3_vs_VEH",-0.651925361871576
"ENSRNOG00000019948","THC_O3_vs_VEH",1.63522716649851
"ENSRNOG00000019949","THC_O3_vs_VEH",-0.636628293460007
"ENSRNOG00000019987","THC_O3_vs_VEH",-0.714874586121931
"ENSRNOG00000020030","VEH_O3_vs_VEH",1.2984380585438
"ENSRNOG00000020117","THC_O3_vs_VEH",-0.743469009331515
"ENSRNOG00000020125","THC_vs_VEH",-3.02622753026457
"ENSRNOG00000020196","THC_vs_VEH_O3",2.62046098641379
"ENSRNOG00000020233","THC_O3_vs_VEH",-0.765512977621616
"ENSRNOG00000020261","VEH_O3_vs_VEH",1.46445421531711
"ENSRNOG00000020284","THC_O3_vs_VEH",1.19427791575787
"ENSRNOG00000020289","THC_O3_vs_VEH",-0.371614071100427
"ENSRNOG00000020296","THC_O3_vs_VEH",-0.994079568944634
"ENSRNOG00000020300","THC_O3_vs_VEH",-0.935219078296575
"ENSRNOG00000020302","THC_O3_vs_VEH",1.24514095961743
"ENSRNOG00000020346","VEH_O3_vs_VEH",-2.17038923658581
"ENSRNOG00000020347","VEH_O3_vs_VEH",0.360895453638916
"ENSRNOG00000020350","THC_O3_vs_VEH",0.750578807967317
"ENSRNOG00000020354","THC_O3_vs_VEH",-0.90087241287955
"ENSRNOG00000020356","THC_O3_vs_VEH",0.446640029029467
"ENSRNOG00000020358","THC_O3_vs_VEH",-0.434579318531073
"ENSRNOG00000020384","THC_O3_vs_VEH",0.65147648251576
"ENSRNOG00000020415","THC_O3_vs_VEH",-0.938686563691703
"ENSRNOG00000020430","VEH_O3_vs_VEH",0.363245349020921
"ENSRNOG00000020434","THC_O3_vs_VEH_O3",-1.32140508318939
"ENSRNOG00000020442","THC_O3_vs_VEH",-0.745664193453089
"ENSRNOG00000020464","THC_O3_vs_VEH",-0.957652819474226
"ENSRNOG00000020468","THC_O3_vs_VEH",1.20129339544364
"ENSRNOG00000020474","THC_O3_vs_VEH",-0.461069155727905
"ENSRNOG00000020486","THC_O3_vs_VEH",-0.706171194615021
"ENSRNOG00000020495","THC_O3_vs_VEH",-0.639436956514144
"ENSRNOG00000020505","THC_vs_VEH",-0.727053157006142
"ENSRNOG00000020506","THC_O3_vs_VEH",1.05444107972709
"ENSRNOG00000020532","THC_O3_vs_VEH",-0.876297391860575
"ENSRNOG00000020595","THC_O3_vs_VEH",-0.743399459872112
"ENSRNOG00000020602","THC_O3_vs_VEH",-0.753356286591416
"ENSRNOG00000020618","THC_O3_vs_VEH",-0.807621884656753
"ENSRNOG00000020624","THC_O3_vs_VEH",1.24839189165469
"ENSRNOG00000020635","THC_O3_vs_VEH",-0.749587458106659
"ENSRNOG00000020660","THC_O3_vs_VEH",-0.597003336873958
"ENSRNOG00000020676","THC_O3_vs_VEH",-0.906733199791188
"ENSRNOG00000020689","THC_O3_vs_VEH",1.81793742038806
"ENSRNOG00000020694","THC_O3_vs_VEH",1.49191631688858
"ENSRNOG00000020699","VEH_O3_vs_VEH",-1.72103190085147
"ENSRNOG00000020769","THC_O3_vs_VEH",0.378726413035354
"ENSRNOG00000020791","THC_O3_vs_VEH",-0.374349249645013
"ENSRNOG00000020807","THC_O3_vs_VEH",1.00769350438012
"ENSRNOG00000020845","VEH_O3_vs_VEH",-1.36280772524432
"ENSRNOG00000020857","VEH_O3_vs_VEH",0.911274754667061
"ENSRNOG00000020874","THC_vs_VEH",-1.6949534960961
"ENSRNOG00000020875","THC_vs_VEH",2.11116095634767
"ENSRNOG00000020883","THC_vs_VEH_O3",1.29429378450162
"ENSRNOG00000020894","THC_O3_vs_VEH",-0.507890822083616
"ENSRNOG00000020929","THC_O3_vs_VEH",-0.60316715645138
"ENSRNOG00000020941","THC_O3_vs_VEH",-0.893694811721672
"ENSRNOG00000020946","THC_O3_vs_VEH",-0.893568602344673
"ENSRNOG00000020982","THC_O3_vs_VEH",-0.772222180753866
"ENSRNOG00000021010","THC_O3_vs_VEH",-0.682915749838918
"ENSRNOG00000021035","THC_O3_vs_VEH",-0.902794842972933
"ENSRNOG00000021079","VEH_O3_vs_VEH",-1.14915344463599
"ENSRNOG00000021081","THC_O3_vs_VEH",-0.470660783676294
"ENSRNOG00000021092","THC_O3_vs_VEH",-0.807896184593684
"ENSRNOG00000021095","THC_O3_vs_VEH",-0.994037489334303
"ENSRNOG00000021105","THC_O3_vs_VEH",1.03388518357421
"ENSRNOG00000021113","VEH_O3_vs_VEH",0.479578756276656
"ENSRNOG00000021132","THC_O3_vs_VEH",-0.531641790837575
"ENSRNOG00000021134","VEH_O3_vs_VEH",1.97902200848991
"ENSRNOG00000021151","THC_O3_vs_VEH",-0.741128520380741
"ENSRNOG00000021199","VEH_O3_vs_VEH",-1.24331941784055
"ENSRNOG00000021224","THC_O3_vs_VEH",-0.468583863167475
"ENSRNOG00000021231","THC_O3_vs_VEH",1.19522816315127
"ENSRNOG00000021237","THC_O3_vs_VEH",1.04903628958942
"ENSRNOG00000021250","VEH_O3_vs_VEH",1.79797075934451
"ENSRNOG00000021265","THC_O3_vs_VEH",1.19923629312272
"ENSRNOG00000021292","THC_O3_vs_VEH",0.643678397586701
"ENSRNOG00000021330","THC_O3_vs_VEH",0.772866992547871
"ENSRNOG00000021384","THC_O3_vs_VEH",2.25534554423191
"ENSRNOG00000021399","THC_O3_vs_VEH",-0.598288887279293
"ENSRNOG00000021437","THC_O3_vs_VEH",2.39010693777728
"ENSRNOG00000021438","VEH_O3_vs_VEH",0.757974882673273
"ENSRNOG00000021442","THC_O3_vs_VEH",-0.768832624502143
"ENSRNOG00000021478","THC_O3_vs_VEH",-0.88226380003964
"ENSRNOG00000021569","THC_O3_vs_VEH",1.10960539316385
"ENSRNOG00000021581","THC_O3_vs_VEH",0.556876009226092
"ENSRNOG00000021615","THC_O3_vs_VEH",-0.588095997888212
"ENSRNOG00000021644","VEH_O3_vs_VEH",-0.710699876933415
"ENSRNOG00000021681","THC_O3_vs_VEH",0.984030290474273
"ENSRNOG00000021787","THC_O3_vs_VEH",0.902280515106816
"ENSRNOG00000021847","THC_O3_vs_VEH_O3",-0.563461131540823
"ENSRNOG00000021856","VEH_O3_vs_VEH",-2.32148642570983
"ENSRNOG00000021866","THC_O3_vs_VEH",-0.532645919728852
"ENSRNOG00000021871","VEH_O3_vs_VEH",0.4614473365933
"ENSRNOG00000021903","VEH_O3_vs_VEH",0.752284750781049
"ENSRNOG00000021904","THC_O3_vs_VEH",1.15179105854409
"ENSRNOG00000021945","THC_O3_vs_VEH_O3",-0.877155955636698
"ENSRNOG00000021954","THC_O3_vs_VEH",0.589171684187103
"ENSRNOG00000022039","THC_O3_vs_VEH",1.51026679890015
"ENSRNOG00000022071","THC_vs_VEH",-0.700273918834701
"ENSRNOG00000022141","VEH_O3_vs_VEH",0.490627474375936
"ENSRNOG00000022153","THC_O3_vs_VEH",-0.479051741124977
"ENSRNOG00000022234","THC_O3_vs_VEH",-0.412320537665823
"ENSRNOG00000022249","THC_O3_vs_VEH",0.901239507207962
"ENSRNOG00000022260","THC_O3_vs_VEH",1.37405208228711
"ENSRNOG00000022288","THC_O3_vs_VEH",0.997142712532235
"ENSRNOG00000022289","THC_O3_vs_VEH",-0.699404420400761
"ENSRNOG00000022309","THC_O3_vs_VEH",2.49242383495276
"ENSRNOG00000022343","VEH_O3_vs_VEH",0.324251395865853
"ENSRNOG00000022491","VEH_O3_vs_VEH",1.88767253537993
"ENSRNOG00000022593","THC_O3_vs_VEH",1.18842854482597
"ENSRNOG00000022657","THC_O3_vs_VEH",-0.578013523398101
"ENSRNOG00000022712","THC_O3_vs_VEH",1.61519261691756
"ENSRNOG00000022764","VEH_O3_vs_VEH",-1.20311958077382
"ENSRNOG00000022791","VEH_O3_vs_VEH",1.77188728653847
"ENSRNOG00000022812","THC_O3_vs_VEH",0.594807793748782
"ENSRNOG00000022837","VEH_O3_vs_VEH",1.00187465456202
"ENSRNOG00000022839","VEH_O3_vs_VEH",-1.47632244592669
"ENSRNOG00000022852","THC_O3_vs_VEH",1.36255667807417
"ENSRNOG00000022894","THC_O3_vs_VEH",0.628980685046437
"ENSRNOG00000022950","VEH_O3_vs_VEH",-0.969114895502368
"ENSRNOG00000023020","THC_O3_vs_VEH",-0.826176865011481
"ENSRNOG00000023021","THC_O3_vs_VEH",0.815440587336742
"ENSRNOG00000023065","VEH_O3_vs_VEH",-0.559883670112807
"ENSRNOG00000023079","THC_O3_vs_VEH",0.462783185991674
"ENSRNOG00000023262","THC_O3_vs_VEH",-0.751868112871591
"ENSRNOG00000023280","THC_O3_vs_VEH",0.571189482917026
"ENSRNOG00000023317","THC_O3_vs_VEH_O3",-0.439518182383362
"ENSRNOG00000023344","THC_O3_vs_VEH",-0.75311860438036
"ENSRNOG00000023385","THC_O3_vs_VEH",-0.973832690058402
"ENSRNOG00000023467","THC_O3_vs_VEH",0.623834595953686
"ENSRNOG00000023493","VEH_O3_vs_VEH",1.24238291838353
"ENSRNOG00000023494","THC_O3_vs_VEH",-0.479565988584262
"ENSRNOG00000023688","THC_vs_VEH_O3",4.48456955041112
"ENSRNOG00000023733","THC_vs_VEH_O3",0.757572838460758
"ENSRNOG00000023764","THC_O3_vs_VEH",-0.531939758556094
"ENSRNOG00000023837","VEH_O3_vs_VEH",0.90558507910805
"ENSRNOG00000024019","THC_O3_vs_VEH",1.04205993305042
"ENSRNOG00000024027","VEH_O3_vs_VEH",0.863006145544053
"ENSRNOG00000024089","THC_O3_vs_VEH",1.3808462481149
"ENSRNOG00000024101","THC_O3_vs_VEH",1.02567554587178
"ENSRNOG00000024112","THC_O3_vs_VEH",0.895580850875333
"ENSRNOG00000024114","THC_O3_vs_VEH",1.09418732895276
"ENSRNOG00000024135","VEH_O3_vs_VEH",0.753278389127078
"ENSRNOG00000024140","THC_O3_vs_VEH",-0.578330953849993
"ENSRNOG00000024159","VEH_O3_vs_VEH",-1.22278919248839
"ENSRNOG00000024194","THC_O3_vs_VEH",0.751210982197808
"ENSRNOG00000024201","THC_O3_vs_VEH",0.848387897726288
"ENSRNOG00000024239","THC_O3_vs_VEH",-0.654921774218453
"ENSRNOG00000024241","VEH_O3_vs_VEH",0.548993065068463
"ENSRNOG00000024272","THC_O3_vs_VEH",1.53627745343097
"ENSRNOG00000024372","THC_O3_vs_VEH",0.428382174799994
"ENSRNOG00000024428","VEH_O3_vs_VEH",0.960943961178945
"ENSRNOG00000024482","VEH_O3_vs_VEH",0.902297597665259
"ENSRNOG00000024492","THC_O3_vs_VEH",0.830196638259938
"ENSRNOG00000024497","THC_O3_vs_VEH",-0.72926825735396
"ENSRNOG00000024525","THC_O3_vs_VEH",0.61692365734779
"ENSRNOG00000024535","THC_O3_vs_VEH",1.47389042105016
"ENSRNOG00000024568","THC_O3_vs_VEH",-0.683318358565957
"ENSRNOG00000024577","THC_O3_vs_VEH",-1.04404887783713
"ENSRNOG00000024603","THC_O3_vs_VEH",-0.992675550885143
"ENSRNOG00000024635","THC_O3_vs_VEH",1.13740591508576
"ENSRNOG00000024671","THC_O3_vs_VEH",1.08004189771753
"ENSRNOG00000024809","THC_O3_vs_VEH",-0.663866947046132
"ENSRNOG00000024818","THC_O3_vs_VEH",-0.645377116638227
"ENSRNOG00000024845","THC_O3_vs_VEH",-0.770628375119732
"ENSRNOG00000024934","VEH_O3_vs_VEH",0.488767704720067
"ENSRNOG00000024964","THC_O3_vs_VEH",0.941636265511725
"ENSRNOG00000024967","THC_O3_vs_VEH",-0.729694256863319
"ENSRNOG00000025030","VEH_O3_vs_VEH",0.577521491404649
"ENSRNOG00000025031","THC_vs_VEH_O3",4.17722454812421
"ENSRNOG00000025121","THC_O3_vs_VEH_O3",1.69612600220204
"ENSRNOG00000025126","THC_O3_vs_VEH",0.623831530708759
"ENSRNOG00000025174","THC_O3_vs_VEH",0.686193505474216
"ENSRNOG00000025269","THC_O3_vs_VEH",0.954123901134673
"ENSRNOG00000025296","THC_O3_vs_VEH",0.765736345585924
"ENSRNOG00000025310","THC_O3_vs_VEH",-0.580459082696813
"ENSRNOG00000025327","VEH_O3_vs_VEH",0.865875952526294
"ENSRNOG00000025406","THC_O3_vs_VEH",1.89303615184063
"ENSRNOG00000025416","THC_O3_vs_VEH",0.629202131632849
"ENSRNOG00000025423","THC_O3_vs_VEH",0.679958007244072
"ENSRNOG00000025448","THC_vs_VEH",-0.942509280462732
"ENSRNOG00000025496","THC_O3_vs_VEH",0.511990838774506
"ENSRNOG00000025539","THC_O3_vs_VEH",1.50364652844976
"ENSRNOG00000025554","THC_O3_vs_VEH",1.44822853717618
"ENSRNOG00000025604","THC_O3_vs_VEH",1.11079618095754
"ENSRNOG00000025651","VEH_O3_vs_VEH",0.626045438577391
"ENSRNOG00000025715","THC_O3_vs_VEH",-0.787599045616038
"ENSRNOG00000025724","THC_O3_vs_VEH",0.608142565938644
"ENSRNOG00000025742","VEH_O3_vs_VEH",0.885483044417589
